date,market,risk,flattened,leader,volume
2017-11-10,286003.9893617021,215719.91680693542,234383.1720112995,200214.18144949793,762643.4812329925
2017-11-13,286269.94680851063,215920.5165203442,234892.06787926538,200552.64541200103,760566.6017751539
2017-11-14,285605.05319148937,215419.01723682234,234766.2185760892,200389.4003880193,760504.3326215174
2017-11-15,284175.5319148936,214340.79377725028,233414.81987536076,199266.76610675248,754097.8192139136
2017-11-16,286591.3120567376,216162.9078407131,235420.62065381734,201518.37044127166,761294.7062554492
2017-11-17,285749.1134751773,215527.67541491875,235702.28941538502,202127.7878228552,760716.9668352407
2017-11-20,286236.7021276596,215895.4415561681,236008.3298806384,202252.1154523668,763543.8664074261
2017-11-21,288109.4858156028,217307.9978714214,237040.15086566002,203351.66898466682,769053.2592725729
2017-11-22,287854.60992907797,217115.75647940466,236916.26751452909,202999.75250647016,768254.8136846364
2017-11-24,288519.5035460993,217617.25576292656,237118.7290989414,203319.15849309295,771960.593033874
2017-11-27,288375.44326241134,217508.59758483016,236865.6494423669,202884.44955039455,769341.6931520561
2017-11-28,291300.97517730494,219715.19443232642,239555.63903538336,204871.57893712274,771786.7435585124
2017-11-29,291123.6702127659,219581.46129005388,240623.25319409886,204841.3020093533,758870.8802509748
2017-11-30,293672.42907801416,221503.8752102211,242416.25934368168,206430.05102902802,766575.5241813258
2017-12-01,293062.94326241134,221044.16753365938,241850.33519514435,205480.59504017167,763094.9706103546
2017-12-04,292708.3333333333,220776.70124911438,242381.51005078244,204671.26592220896,753017.3944562522
2017-12-05,291655.58510638296,219982.6607168714,240761.11987512565,203698.05089609354,751450.2071606414
2017-12-06,291710.9929078014,220024.45232383156,240254.57856814552,203649.33957810086,752511.3726806819
2017-12-07,292630.7624113475,220718.19299937016,241327.7801965474,204620.5412195693,757350.1058685249
2017-12-08,294226.5070921986,221921.79127982268,242919.76815585105,205812.2926742267,760386.3004042965
2017-12-11,295113.0319148936,222590.45699118517,243144.54589185098,205921.174217771,765418.7712302592
2017-12-12,295633.8652482269,222983.2980966106,243063.83944076556,205766.33306183523,762665.7683824593
2017-12-13,295600.62056737585,222958.22313243453,242877.58636697952,205624.36697840152,759098.8784599832
2017-12-14,294392.73049645394,222047.16610070315,241371.3864779301,204420.7580443451,757437.8418016793
2017-12-15,295334.66312056733,222757.6234190258,243576.9557090837,206467.32164409838,766974.1382115595
2017-12-18,297207.44680851063,224170.17973427908,245350.14354851775,207907.8196821521,777242.9033737241
2017-12-19,296066.0460992908,223309.27263089988,244632.09832142925,207271.9790078349,774031.0611553935
2017-12-20,295910.9042553191,223192.2561314114,244581.38975564964,207259.99376250364,774501.4506004755
2017-12-21,296520.390070922,223651.96380797314,245080.1986962102,207200.84561880337,774583.6927304972
2017-12-22,296442.81914893613,223593.45555822892,245267.0664923524,207283.9782374119,773695.9319683189
2017-12-26,296088.20921985817,223325.98927368392,245610.57258313394,207712.46451891717,775309.1306812373
2017-12-27,296232.26950354606,223434.64745178033,245616.95941135503,207853.3322112704,774913.9788312543
2017-12-28,296841.75531914894,223894.35512834205,246199.09170984672,208268.20197015966,776310.2833980732
2017-12-29,295722.5177304965,223050.1646677469,244394.85847175727,205682.81929375863,768923.7426925262
2018-01-02,297839.09574468085,224646.60405362485,246328.0349065034,207109.6010176587,780017.7601136691
2018-01-03,299722.9609929078,226067.5186902702,247721.82084685346,207233.4634165044,793175.943763454
2018-01-04,300986.25886524824,227020.36732896176,248471.22897725305,208307.9344819402,797231.3170622663
2018-01-05,302992.02127659577,228533.22350091944,249867.95313439987,210209.47986186767,803040.107150306
2018-01-08,303546.09929078014,228951.139570521,250610.26891233897,211397.01810852767,809092.0844751896
2018-01-09,304233.1560283688,229469.35549682693,250525.19339665104,210417.837202428,809116.3162597895
2018-01-10,303767.7304964539,229118.3059983616,249876.32228959328,210757.50947188435,810147.3204576493
2018-01-11,305984.0425531915,230789.97027676785,252102.45960254766,212898.67318663062,816261.757247173
2018-01-12,307978.72340425535,232294.4681273335,253684.50531365792,216687.52695987324,821393.6149481409
2018-01-16,306925.975177305,231500.42759509056,251989.12015124568,215065.55615333543,816408.7900710833
2018-01-17,309851.5070921986,233707.0244425868,254112.20605505627,217509.05029522267,825879.0443281316
2018-01-18,309330.6737588652,233314.1833371613,253478.0917692695,217613.86936714005,825252.5088744996
2018-01-19,310738.03191489365,234375.6901539493,255103.15379115244,218792.4406380872,832768.8798509918
2018-01-22,313264.62765957444,236281.3874313324,256917.62643891526,219111.2376346097,841177.6757050108
2018-01-23,313929.52127659577,236782.8867148543,257714.81364229106,219091.78606337053,847678.838575096
2018-01-24,313807.62411347515,236690.94517954194,257754.32355937848,217827.92191436692,844405.206600274
2018-01-25,313940.60283687944,236791.24503624634,257571.29935428256,219451.78490963342,843245.7936516856
2018-01-26,317575.354609929,239532.7744528326,260054.79073331045,221872.6106695046,856945.2556865688
2018-01-29,315469.8581560284,237944.69338834664,258040.6605093551,221172.66424005677,855998.222480149
2018-01-30,312234.0425531915,235504.0635418735,255076.79114663706,220540.19384366705,845444.3850690532
2018-01-31,312389.1843971631,235621.0800413619,255037.8429428617,220510.04893205478,848606.9273315119
2018-02-01,312034.5744680851,235353.61375681692,254403.17553135447,219573.0026874534,843579.3706800403
2018-02-02,305241.5780141844,230229.96274350176,249232.48017497407,222171.33940007383,824316.8941337866
2018-02-05,292475.6205673759,220601.17649988172,239999.78548496313,214833.87738462587,783397.7809588445
2018-02-06,298238.0319148936,224947.50362373798,243229.3369239751,218270.38944392698,804683.8839220074
2018-02-07,296620.1241134752,223727.18870050143,242524.24241625372,217835.9578573839,802180.9403929978
2018-02-08,285494.23758865247,215335.43402290202,234001.68600534662,209620.63122308013,768813.2896580896
2018-02-09,289782.8014184397,218570.10440161813,237082.68989472787,211552.1174255946,787439.4491021419
2018-02-12,294038.12056737585,221779.69981615813,240189.75264647865,215306.21509129953,795059.1211398768
2018-02-13,294769.5035460993,222331.34902803221,240780.89525089375,216532.94731920282,800986.7741452953
2018-02-14,298747.78368794324,225331.98640777142,244391.71192810158,221628.72835452878,819671.2440884626
2018-02-15,302559.8404255319,228207.24896663017,246900.66906151324,223767.26720057626,830411.868285805
2018-02-16,302648.4929078014,228274.11553776645,246948.4112922549,223250.4536344742,828081.3707669111
2018-02-20,300753.5460992908,226844.84257972907,245386.8035512515,222524.6611371307,830010.7544739849
2018-02-21,299257.5354609929,225716.46919180488,243888.28999121182,221132.5145920434,822314.5722399055
2018-02-22,299645.390070922,226009.01044052595,243858.6914714951,220832.01298719493,821964.300519021
2018-02-23,304421.5425531915,229611.44696049145,247700.12229019962,224761.31597409435,835863.690437782
2018-02-26,307956.5602836879,232277.7514845494,249566.1933314907,225561.8616713706,844021.3076416503
2018-02-27,304111.25886524824,229377.41396151457,246204.62562640195,223753.6290497283,835761.1853903908
2018-02-28,301030.58510638296,227053.80061452987,243621.2287094113,222077.06150736345,826301.2309786974
2018-03-01,296653.3687943262,223752.2636646775,240908.58388365284,220943.306562195,810640.6253955102
2018-03-02,298182.62411347515,224905.71201677783,242425.8838539151,221648.5719616616,818215.2663407292
2018-03-05,301628.9893617021,227505.14996969956,245229.8644170574,224071.34456069802,825259.2696036573
2018-03-06,302393.61702127656,228081.87414574972,246357.70319989952,225709.91025649093,832895.0713718393
2018-03-07,302282.80141843966,227998.2909318294,245582.84765005743,225965.73654949668,832415.9353614654
2018-03-08,303745.56737588655,229101.58935557757,246299.32333639616,225752.793470027,834402.5643917848
2018-03-09,309031.4716312057,233088.50865957647,250226.0943053446,228061.88475528525,848995.5559764246
2018-03-12,308643.61702127656,232795.96741085534,249803.60820474947,227602.2839890088,852569.2308882843
2018-03-13,306648.9361702128,231291.46956028976,248700.3494708517,227606.6172167124,846047.5535019112
2018-03-14,305075.3546099291,230104.58792262131,247163.1402766095,226561.34863249765,843038.2886636652
2018-03-15,304742.90780141845,229853.83828086036,246603.1736587899,226181.78911509368,842119.287431259
2018-03-16,303856.3829787234,229185.17256949784,247694.01462985476,226627.8821763891,843661.4549317271
2018-03-19,299745.1241134752,226084.23533305427,244827.83826199413,225129.05504723047,828032.2609006894
2018-03-20,300254.8758865248,226468.71811708767,245071.97551311905,226020.86894933388,835416.4958246488
2018-03-21,299678.63475177303,226034.08540470205,245096.20114711282,225578.65561071775,834648.099138425
2018-03-22,292187.5,220383.86014368891,239477.281999026,220896.34120774508,812405.7919456084
2018-03-23,285959.6631205674,215686.48352136734,234875.5872327895,215682.37986806757,790103.9565353338
2018-03-26,293783.24468085106,221587.45842414143,240370.98092124792,219877.59967781245,817123.7725265144
2018-03-27,288785.4609929078,217817.85547633533,237312.82723270313,218612.6911872735,790058.4721301234
2018-03-28,287932.1808510638,217174.26472914888,236874.93050675662,216225.29043096566,782732.9906301984
2018-03-29,291611.2588652482,219949.22743130327,239434.94690902688,215706.37099337985,799022.9750619242
2018-04-02,285316.9326241135,215201.70088062953,234110.58759285935,211261.15043304345,778857.9655837248
2018-04-03,288973.8475177305,217959.94693999982,236965.85829883438,213718.24942274467,789197.4015183592
2018-04-04,292065.60283687944,220291.91860837658,239209.238721451,215935.92620944092,798799.6482375407
2018-04-05,294370.5673758865,222030.44945791905,240803.71560109555,217533.31928217644,801514.734707097
2018-04-06,287810.2836879433,217082.32319383658,235544.4270065644,213161.09161810452,781983.7313720409
2018-04-09,289228.7234042553,218152.18833201655,235888.93160671194,213117.59445753787,785212.4258623768
2018-04-10,293827.5709219858,221620.8917097095,239355.968040538,216156.671951234,803358.0799164586
2018-04-11,292287.2340425532,220459.08503621718,238383.62239530662,215622.98553828668,798924.8370320193
2018-04-12,294691.93262411345,222272.840778288,239616.60637682542,216627.53611936566,809313.8536259279
2018-04-13,293827.5709219858,221620.8917097095,239009.0439160328,216231.88175980403,805615.3877860099
2018-04-16,296243.3510638298,223443.00577317234,241293.37311595186,218272.66531176178,810927.7538931462
2018-04-17,299412.6773049645,225833.48569129332,243230.680448449,220247.09533796142,822303.8583139345
2018-04-18,299634.30851063825,226000.6521191339,243934.51279120968,220632.42529745385,822964.662388967
2018-04-19,297972.0744680851,224746.90391032925,242205.67302844187,219665.4125511414,813796.0656314061
2018-04-20,295445.4787234043,222841.20663294612,240377.4723989045,217728.5883786897,803380.9217579976
2018-04-23,295401.1524822695,222807.77334737798,240842.49191472892,218059.0708653755,800843.9760597929
2018-04-24,291422.87234042556,219807.13596763878,238450.67352967328,216363.7173578762,789721.8626053287
2018-04-25,292143.1737588652,220350.42685812077,239038.13807467054,216674.17732648127,789463.1963118815
2018-04-26,295113.0319148936,222590.45699118517,240849.16290537224,218437.89589550524,801951.4774383917
2018-04-27,295390.0709219858,222799.41502598595,241599.82855565377,218852.04088404198,802155.9893671103
2018-04-30,293118.3510638298,221085.95914061952,239476.9390186268,216853.5172350981,797956.2944280547
2018-05-01,293639.18439716316,221478.80024604502,239513.6750321229,217043.21371989686,804232.1250099505
2018-05-02,291666.6666666666,219991.01903826345,237493.27527785706,215033.783443829,804739.5165937891
2018-05-03,291023.93617021275,219506.23639752564,236638.09161078164,214317.2537002482,805835.4692706498
2018-05-04,294791.6666666666,222348.06567081626,239399.68345900706,216486.51347182837,821046.7368902193
2018-05-07,295789.0070921986,223100.31459609908,239732.9948168573,216903.09304714645,828504.8243511193
2018-05-08,295789.0070921986,223100.31459609908,239555.09574788774,216296.4562323802,830359.6282752028
2018-05-09,298648.04964539007,225256.76151524315,241446.4311117526,218225.72593642608,840162.6355044653
2018-05-10,301440.6028368794,227363.058506035,243454.65032983414,219722.74150232426,849717.5968318504
2018-05-11,302360.37234042556,228056.79918157365,243837.1085323158,220112.41127112825,846879.2555346693
2018-05-14,302504.4326241135,228165.45735967005,243856.99929039297,220140.01416789237,848121.0937886138
2018-05-15,300421.09929078014,226594.09293796818,242710.00653802062,219139.95183435085,839178.1818337471
2018-05-16,301684.39716312056,227546.94157665974,243999.78629051897,220356.39329319572,844550.8146978399
2018-05-17,301429.5212765957,227354.700184643,244283.4448535521,220645.62606478977,843805.0360073618
2018-05-18,300675.97517730494,226786.33432998485,243822.18361868476,220423.52146529668,839244.2867331429
2018-05-21,302936.6134751773,228491.43189395926,245372.32865336823,221617.31325747893,843830.360449082
2018-05-22,302094.41489361704,227856.19946816488,244406.5304046133,220819.95029404774,842156.8983491915
2018-05-23,302925.5319148936,228483.07357256723,244903.51795397134,220875.98942148953,847223.9097061213
2018-05-24,302304.9645390071,228015.0075746135,244786.23286869377,221019.75133953398,846845.5469178859
2018-05-25,301584.66312056733,227471.71668413142,244347.3154000138,219977.47249328747,846450.7317431078
2018-05-29,298116.13475177303,224855.56208842562,241650.77737625453,217426.91705524808,839188.8463263637
2018-05-30,302094.41489361704,227856.19946816488,244855.66750315364,220196.98316307022,848432.3374000606
2018-05-31,300243.7943262411,226460.35979569567,242571.74621903422,218285.96600695097,843997.9689744017
2018-06-01,303191.4893617022,228683.673285976,244707.2425488071,220191.69708497403,856792.7710975148
2018-06-04,304632.09219858155,229770.25506694004,245624.1349599852,221085.03701549125,864611.1784315171
2018-06-05,304853.72340425535,229937.4214947807,246044.1524329337,221409.84047997525,867192.2196021732
2018-06-06,307402.4822695035,231859.83541494785,247981.76029411046,223311.4410076956,872895.8439104003
2018-06-07,307369.23758865247,231834.76045077178,248023.37049250738,223183.30411672912,869693.7011561433
2018-06-08,308277.92553191487,232520.14280491835,249131.69988993497,223988.12345460197,869981.7257301529
2018-06-11,308687.94326241134,232829.4006964235,249650.59027156042,224321.6206554815,870757.0919138859
2018-06-12,309086.87943262415,233130.30026653662,250350.37668016972,225097.06549436305,873332.419949153
2018-06-13,308100.62056737585,232386.4096626458,248930.53795176768,224126.73318565378,869699.0132836887
2018-06-14,308876.3297872341,232971.49216008803,249455.35351993682,224684.39994284228,873418.5333294705
2018-06-15,307103.28014184395,231634.160737363,248890.40511134334,224660.2916683557,868641.891453547
2018-06-18,306471.63120567374,231157.73641801724,248626.36137424505,224571.7446559557,868521.1690762978
2018-06-19,305296.9858156028,230271.7543504619,247514.758558593,223538.57911687836,861734.6393114399
2018-06-20,305817.8191489362,230664.5954558874,248118.8632286501,223830.74385634647,864890.5270391431
2018-06-21,303900.70921985817,229218.60585506598,246699.48823371952,222177.04299912535,858178.0310260163
2018-06-22,304454.78723404254,229636.52192466756,247276.9368746767,222918.02567471168,855333.0772721595
2018-06-25,300310.28368794324,226510.50972404785,244488.60447791548,220394.566141368,837875.6507373562
2018-06-26,300975.17730496457,227012.00900756975,244774.39474048035,220651.88187302856,842362.3082994027
2018-06-27,298481.8262411348,225131.3866943627,242643.1220617964,218789.8201631411,833188.522000294
2018-06-28,300188.3865248227,226418.5681887355,243532.0664318531,219467.6419506449,839817.0329377254
2018-06-29,300620.5673758865,226744.5427230247,243701.38158598274,219619.86634472286,838061.2724189967
2018-07-02,301263.2978723404,227229.32536376256,243810.59363174,219419.16277421766,845688.0134293388
2018-07-03,300199.46808510635,226426.92651012752,243428.1314749408,218914.88246019065,835435.6576304848
2018-07-05,302648.4929078014,228274.11553776645,245335.20264015184,220672.87308255705,845056.9331473883
2018-07-06,305208.3333333333,230204.88777932568,247250.9661835402,222497.19735708545,855329.3185784254
2018-07-09,307956.5602836879,232277.7514845494,249209.76946709747,224985.35468258508,864982.2325686472
2018-07-10,309064.7163120567,233113.58362375255,249841.17141546006,225552.7159360651,867941.1614093134
2018-07-11,306804.07801418443,231408.4860597782,247808.01665899268,223251.9832656393,857475.9459933543
2018-07-12,309585.54964539007,233506.42472917805,249204.24215414777,224367.78182722782,867654.4040151434
2018-07-13,309829.34397163114,233690.3077998027,249468.56904034351,224518.0399949276,866397.8605647665
2018-07-16,309552.30496453895,233481.3497650019,248626.78637190015,223573.77581854508,865137.84586814
2018-07-17,310804.52127659577,234425.8400823015,249550.54395648968,224291.60878957133,871057.113792763
2018-07-18,311458.3333333333,234918.98104443133,250178.64550687245,224989.12517736456,869813.6414385728
2018-07-19,310283.6879432624,234032.998976876,250077.39887999473,224703.29726438798,869367.2942056826
2018-07-20,309929.0780141844,233765.532692331,249220.5153463947,223931.64217203026,866995.450449744
2018-07-23,310505.31914893613,234200.16540471662,249386.81691717435,224349.12550299245,867567.7206576961
2018-07-24,312067.8191489362,235378.68872099306,249217.39883599608,223548.2734248985,870099.2185226233
2018-07-25,314727.39361702127,237384.68585508055,251336.4617251418,225328.34041064582,878415.4472456075
2018-07-26,313984.92907801416,236824.67832181443,252211.44877136635,225760.39124718352,878959.2201639833
2018-07-27,311857.2695035461,235219.88061454447,250675.36282864973,223745.30831020174,870418.0675898439
2018-07-30,310228.28014184395,233991.20736991585,249576.11612101275,222709.6893325792,861745.9497729043
2018-07-31,311757.5354609929,235144.65572201615,251264.37506460643,224273.73190525296,863466.5377579099
2018-08-01,311236.7021276596,234751.8146165907,249539.16480467023,222375.53971250256,877181.8667489346
2018-08-02,312932.1808510638,236030.63778957145,250569.00317407897,223124.84424500985,890613.5165021783
2018-08-03,314273.04964539007,237041.9946780073,251802.9997037164,224421.01494870347,894513.5992769902
2018-08-06,315425.5319148936,237911.2601027785,252386.43720237628,224814.65846338714,899176.6398865931
2018-08-07,316467.1985815603,238696.94231362944,252973.48240760926,225454.36992752147,900042.4933139033
2018-08-08,316334.219858156,238596.64245692507,252511.32677992972,225051.6707108892,901748.0996328527
2018-08-09,315902.0390070922,238270.66792263585,252171.89539244268,224568.32257642224,901808.3308812723
2018-08-10,313785.4609929078,236674.2285367579,250291.28335984165,222860.88391247802,895414.2561315792
2018-08-13,312610.8156028369,235788.2464692026,249081.43873992824,221462.8532061133,895753.0011164366
2018-08-14,314605.49645390065,237292.7443197682,251142.91139000683,223548.19337058635,903545.1402349877
2018-08-15,312256.2056737588,235520.78018465755,249304.04578655172,220815.14163987155,898666.6277293322
2018-08-16,314782.8014184397,237426.4774620407,251276.29440513224,222592.4290486881,904600.4141281601
2018-08-17,315890.9574468085,238262.30960124385,252576.46910235749,223316.95595538255,904038.0484652878
2018-08-20,316566.9326241135,238772.16720615776,253719.85602761904,224658.03464589128,904971.3072369543
2018-08-21,317309.3971631205,239332.17473942382,254424.35091488855,225787.97469937618,909619.2779674584
2018-08-22,317121.0106382979,239190.08327575933,253851.8864732384,225380.19355810716,915527.5721155975
2018-08-23,316699.91134751774,238872.46706286212,253216.81986119627,224609.82987204505,917616.104556736
2018-08-24,318605.93971631204,240310.0983422915,254569.97476531062,226104.40377707,924843.3044090734
2018-08-27,321121.45390070917,242207.43729828257,256106.38687974648,227716.11038758536,932718.0743215176
2018-08-28,321276.59574468085,242324.45379777104,255717.1290595346,226147.30045059754,933920.2965823405
2018-08-29,323005.3191489362,243628.35193492792,256712.99723630445,227023.33919526593,942742.6903091837
2018-08-30,321697.695035461,242642.07001066825,254940.95076040528,225608.86988861678,942062.2774668606
2018-08-31,321708.77659574465,242650.42833206026,255107.2242237034,225653.75253516049,946701.1424372798
2018-09-04,321154.6985815603,242232.51226245868,254777.07997924622,225215.35599951638,948754.3962432976
2018-09-05,320290.3368794326,241580.56319388023,254915.5583225318,224697.42494618945,941669.3529617189
2018-09-06,319326.2411347518,240853.38923277354,254207.1666296812,223391.4112583026,930092.8030686767
2018-09-07,318705.6737588653,240385.3232348198,253254.31102993255,222610.4647079374,926040.7217995045
2018-09-10,319259.75177304965,240803.23930442135,254279.0194262813,223559.4397927244,925680.8217012238
2018-09-11,320312.5,241597.27983666433,254452.00149992626,223768.70428574047,932554.6089850755
2018-09-12,320390.07092198584,241655.78808640855,254783.2775509646,224152.08043026298,926413.1133529082
2018-09-13,322285.0177304964,243085.06104444587,255730.2215262122,225050.3099716252,936696.0735570869
2018-09-14,322340.42553191487,243126.85265140605,256115.21636700138,225802.2657024766,936994.047405644
2018-09-17,320633.8652482269,241839.6711570332,255207.0657651705,224695.38112620258,925282.4871756943
2018-09-18,322373.670212766,243151.92761558216,256333.8240369052,226188.43135244728,926814.8316860519
2018-09-19,322717.1985815603,243411.0355787351,256369.83199277887,226855.5275355723,928555.1141247735
2018-09-20,325332.44680851063,245383.59942725446,258070.47956635774,228210.83496739672,931033.6654380037
2018-09-21,323570.47872340423,244054.62632592153,258370.75788219663,228730.21725183964,925656.0128433222
2018-09-24,322495.5673758865,243243.86915089446,256528.2797760724,227234.2073492543,929175.0428776317
2018-09-25,322196.36524822697,243018.19447330965,255751.167120212,226517.59525434067,931439.3978466525
2018-09-26,321232.26950354606,242291.0205122029,254787.84669765868,225814.47504623595,926539.3082981234
2018-09-27,322129.8758865248,242968.04454495743,254740.29665086407,225892.80188414594,933383.1473837267
2018-09-28,322163.1205673759,242993.11950913357,255111.33840929117,226095.57664668685,942213.7929186767
2018-10-01,323282.3581560284,243837.30996972873,254653.20831520398,225260.08414695642,946735.3412745437
2018-10-02,323093.97163120564,243695.21850606418,254166.46512540377,224479.82421431533,943900.0613030943
2018-10-03,323271.2765957447,243828.9516483367,254245.17628846798,224530.72975620168,946148.0485480047
2018-10-04,320744.6808510638,241923.25437095354,252416.10331531748,222390.08800560876,935910.3690553218
2018-10-05,318949.46808510635,240569.20630544447,251200.62460349072,220761.80569618844,926562.5952825092
2018-10-08,318949.46808510635,240569.20630544447,251473.91451725436,220495.57645220959,924713.5228832852
2018-10-09,318484.0425531915,240218.15680697912,250240.25588392504,218771.76356656896,922228.646696234
2018-10-10,308399.8226950355,232612.08434023068,243032.32268814355,212225.1670557987,886520.6552935033
2018-10-11,301606.8262411348,227488.43332691552,237275.69802296796,207609.86825642,867536.370834509
2018-10-12,305795.6560283688,230647.8788131033,239379.51255812374,209672.2922985787,882700.7392730508
2018-10-15,304078.0141843971,229352.33899733846,239121.6354485566,209399.68688651844,873825.6682869401
2018-10-16,310726.9503546099,234367.33183255725,243863.93200049934,213732.40951315843,894094.8612978003
2018-10-17,310782.3581560283,234409.1234395174,243270.9967736586,212945.14499812396,892509.8255137819
2018-10-18,306294.3262411347,231024.00327574473,240084.13400995597,209868.66971025564,877751.0640187586
2018-10-19,306128.10283687944,230898.62845486426,239513.33484368102,208619.18876666532,872662.9998280674
2018-10-22,304753.9893617021,229862.19660225237,237847.7373099533,207591.90719463586,870582.0206338974
2018-10-23,303202.57092198584,228692.03160736803,236437.21576046397,206502.29582667074,864041.4514079076
2018-10-24,294015.9574468085,221762.98317337406,230180.3699893857,200240.45517079195,828438.7850222811
2018-10-25,299290.78014184395,225741.54415598096,233256.15795173577,202561.04389191093,849548.815606408
2018-10-26,294027.0390070922,221771.3414947661,229560.65574427848,199490.31538536324,832545.0222926919
2018-10-29,292398.04964539007,220542.6682501375,229691.17291323474,200291.6873198952,822796.4330051324
2018-10-30,296730.93971631204,223810.77191442173,234423.57481834624,205286.80624272485,844165.3902669671
2018-10-31,299900.26595744677,226201.25183254268,235732.16033391192,206468.82853671585,857531.3063321813
2018-11-01,303091.75531914894,228608.4483934477,239173.58076577197,210314.64906863502,869816.6312471764
2018-11-02,301296.5425531915,227254.4003279386,238314.05304532254,209711.79515268974,862782.7147976204
2018-11-05,302958.77659574465,228508.1485367433,239416.0135938843,210568.52111554035,861837.5168623977
2018-11-06,304875.8865248227,229954.13813756473,240998.8412232006,211980.52831601465,866872.4919118138
2018-11-07,311402.92553191487,234877.18943747116,244822.40428059938,215381.7721175536,883534.1074514749
2018-11-08,310837.7659574468,234450.91504647757,244365.13432733645,214667.53174106684,878137.1587710206
2018-11-09,307801.4184397163,232160.734985061,242371.99736947776,212288.77505653165,869740.0477997141
2018-11-12,302050.08865248226,227822.76618259674,238652.57771416017,208444.42954750662,846043.5750842551
2018-11-13,301484.92907801416,227396.49179160316,238381.31746686244,208625.1505556983,849104.4829387463
2018-11-14,299423.7588652482,225841.84401268532,236793.07418055437,207853.36965073948,842127.3914262515
2018-11-15,302548.7588652482,228198.89064523813,238690.20277170543,209774.99077657514,852746.7597104961
2018-11-16,303335.54964539007,228792.3314640724,239481.29968035434,209931.72628659982,837364.8755298799
2018-11-19,298204.7872340426,224922.4286595619,236350.546048748,206464.0362901579,815165.8812575194
2018-11-20,292686.170212766,220759.9846063303,232336.54826881186,203468.1350761078,803142.9237081276
2018-11-21,293683.5106382978,221512.2335316131,233627.64461589567,205217.5423887154,805137.1714048368
2018-11-23,291722.0744680851,220032.8106452236,232869.7616116916,204641.35001146962,800442.6671984915
2018-11-26,296431.73758865247,223585.09723683688,236145.82568570029,207530.8557872206,816136.37747792
2018-11-27,297429.0780141844,224337.34616211968,235761.65256625047,207517.44934661564,817460.0136329555
2018-11-28,304277.4822695035,229502.78878239504,239994.3111474574,211689.4151156934,837904.9384274076
2018-11-29,303612.58865248226,229001.28949887317,239156.5502530839,210747.11534511077,833697.5387433908
2018-11-30,305463.2092198581,230397.12917134239,240588.0819480718,211855.98018448259,841576.7145593117
2018-12-03,309507.97872340423,233447.91647943383,243195.5911627685,214384.198221187,855291.9511363158
2018-12-04,299479.1666666667,225883.6356196455,235617.2699988716,207435.42512001868,820466.7183709037
2018-12-06,299024.82269503543,225540.9444425722,234915.85884501797,207050.14821496236,818973.5181228371
2018-12-07,292076.6843971631,220300.2769297686,229876.26260389964,202481.82587983564,795977.2700187878
2018-12-10,292630.7624113475,220718.19299937016,229354.66732099483,201989.10294394637,797417.7337466042
2018-12-11,292697.25177304965,220768.34292772235,229080.7329966906,201686.06598912927,795926.0601525233
2018-12-12,294171.0992907801,221879.9996728625,230183.22528244831,202669.21715325923,801694.1416993544
2018-12-13,294071.36524822697,221804.77478033424,229058.7243119256,201382.33461053728,799125.2464102767
2018-12-14,288641.40070921986,217709.19729823893,225672.1536836188,198205.20359977352,785714.0593782321
2018-12-17,282978.72340425535,213438.09506691093,220695.4448976368,194322.471319422,770615.4947683158
2018-12-18,282668.43971631204,213204.06206793405,220392.94378192973,194564.70151286703,772855.6339504007
2018-12-19,278435.28368794324,210011.1832961781,217075.6492105629,191090.99705492426,756955.0898166433
2018-12-20,273902.92553191487,206592.62984683728,213598.30626666787,188615.6234454765,743765.5396750047
2018-12-21,266733.1560283688,201184.79590619303,209301.05736445615,184689.50335429847,724722.2876144461
2018-12-24,259685.28368794327,195868.90350086114,203614.80052972148,180507.89225879064,706446.7484677094
2018-12-26,272805.8510638298,205765.1560290262,212740.58129225852,188422.84925847859,743268.9238392909
2018-12-27,274900.26595744677,207344.8787721201,214525.7114809089,189875.81427846427,747015.0126490109
2018-12-28,274545.6560283688,207077.41248757511,214028.72025676828,189267.87926560402,747621.1404806566
2018-12-31,276950.3546099291,208891.16822964585,215668.77149368275,190374.0140038965,752450.4405687249
2019-01-02,277238.47517730494,208868.32860924027,215348.12386056848,190956.8190433916,758190.6136352617
2019-01-03,270622.78368794324,208936.84747045708,211237.10672100107,187148.19177135793,732382.0311062788
2019-01-04,279687.5,208959.68709086266,218343.94461602965,193760.0617530256,762224.2058236882
2019-01-07,281892.7304964539,208959.68709086266,220646.31413581307,196088.30189145432,773926.8751999208
2019-01-08,284541.2234042553,208959.68709086266,223030.45529928894,197838.66150347,778356.2473569609
2019-01-09,285871.0106382979,208959.68709086266,224565.08269532878,199420.74925473807,786363.4552328942
2019-01-10,286879.43262411345,208982.5267112683,226019.6891281646,200797.86791925743,790558.476563241
2019-01-11,286990.24822695035,209028.20595207947,226276.66119123102,201035.36734453452,793028.4014745422
2019-01-14,285239.3617021276,209005.3663316739,225093.7690458094,199773.37593657328,790270.526302542
2019-01-15,288508.4219858156,209051.0455724851,226665.62164059075,201261.07580459936,797207.0502535678
2019-01-16,289206.56028368796,209073.8851928907,227252.38889846567,201941.83330921346,798955.103158619
2019-01-17,291400.7092198581,209119.56443370192,229305.71281061633,203844.22443454573,806280.8730768185
2019-01-18,295279.2553191489,209119.56443370192,232790.0340523793,207000.26602877065,819411.9767369827
2019-01-22,291289.89361702127,209142.4040541075,229604.28847319348,203473.91845863682,803235.5254150989
